ID,Name,Nexus_File,rooted,type,method,scaling,Source
posterior-77,STATE_11060000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-78,STATE_4160000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-79,STATE_11850000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-80,STATE_14270000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-81,STATE_14750000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-82,STATE_6800000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-83,STATE_8830000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-84,STATE_13300000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-85,STATE_2600000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-86,STATE_10020000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-87,STATE_7410000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-88,STATE_8620000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-89,STATE_19320000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-90,STATE_2240000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-91,STATE_4610000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-92,STATE_11400000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-93,STATE_16410000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-94,STATE_3030000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-95,STATE_11170000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-96,STATE_9440000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-97,STATE_7380000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-98,STATE_6730000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-99,STATE_19300000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-100,STATE_18840000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-101,STATE_16950000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-102,STATE_17170000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-103,STATE_17750000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-104,STATE_16930000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-105,STATE_8390000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-106,STATE_2410000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-107,STATE_15230000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-108,STATE_9350000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-109,STATE_8940000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-110,STATE_3460000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-111,STATE_8640000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-112,STATE_13700000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-113,STATE_8110000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-114,STATE_3300000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-115,STATE_3900000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-116,STATE_3910000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-117,STATE_8020000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-118,STATE_18790000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-119,STATE_5490000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-120,STATE_15180000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-121,STATE_12790000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-122,STATE_10720000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-123,STATE_5520000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-124,STATE_12480000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-125,STATE_13130000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-126,STATE_12520000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-127,STATE_14330000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-128,STATE_15830000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-129,STATE_19990000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-130,STATE_11530000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-131,STATE_9340000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-132,STATE_18460000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-133,STATE_4500000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-134,STATE_3340000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-135,STATE_8250000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-136,STATE_11870000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-137,STATE_6260000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-138,STATE_3630000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-139,STATE_10940000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-140,STATE_3540000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-141,STATE_8170000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-142,STATE_11980000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-143,STATE_8870000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-144,STATE_8990000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-145,STATE_11070000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-146,STATE_11650000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-147,STATE_6220000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-148,STATE_2940000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-149,STATE_14740000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-150,STATE_18820000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-151,STATE_9980000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-152,STATE_8280000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-153,STATE_12030000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-154,STATE_3010000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-155,STATE_19940000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-156,STATE_2950000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-157,STATE_4730000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-158,STATE_12340000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-159,STATE_9380000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-160,STATE_3370000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-161,STATE_13540000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-162,STATE_9360000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-163,STATE_13930000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-164,STATE_7960000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-165,STATE_12800000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-166,STATE_10740000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-167,STATE_6780000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-168,STATE_17860000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-169,STATE_11000000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-170,STATE_11270000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-171,STATE_7740000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-172,STATE_4750000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-173,STATE_2770000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-174,STATE_15630000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-175,STATE_12730000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-176,STATE_6530000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-177,STATE_6340000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-178,STATE_17990000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-179,STATE_3880000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-180,STATE_12720000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-181,STATE_5550000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-182,STATE_14650000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-183,STATE_8860000,posterior.trees,true,sample,bayesian,years,Kitchen2009
posterior-184,STATE_5120000,posterior.trees,true,sample,bayesian,years,Kitchen2009
